事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
0,2024-04-01 00:08:00,2024-04-01 00:12:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ,26.439,66,Mahalanobis 距离=26.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
1,2024-04-01 00:16:00,2024-04-01 00:23:00,8.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8720.967,194,Mahalanobis 距离=8721.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
2,2024-04-01 00:32:00,2024-04-01 00:40:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4294.472,234,Mahalanobis 距离=4294.5（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
3,2024-04-01 00:54:00,2024-04-01 01:01:00,8.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,120.177,208,Mahalanobis 距离=120.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
4,2024-04-01 01:03:00,2024-04-01 01:09:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8742.542,182,Mahalanobis 距离=8742.5（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
5,2024-04-01 01:26:00,2024-04-01 01:29:00,4.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,123.868,104,Mahalanobis 距离=123.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
6,2024-04-01 01:32:00,2024-04-01 01:37:00,6.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.466,156,Mahalanobis 距离=12.5（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
7,2024-04-01 01:39:00,2024-04-01 01:44:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6795.143,156,Mahalanobis 距离=6795.1（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
8,2024-04-01 02:27:00,2024-04-01 02:31:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,744.755,130,Mahalanobis 距离=744.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
9,2024-04-01 04:12:00,2024-04-01 04:16:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1741.421,130,Mahalanobis 距离=1741.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
10,2024-04-01 04:22:00,2024-04-01 04:26:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,484.58,130,Mahalanobis 距离=484.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
11,2024-04-01 04:28:00,2024-04-01 06:42:00,135.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3359.868,3510,Mahalanobis 距离=3359.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
12,2024-04-01 06:53:00,2024-04-01 07:12:00,20.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3757.182,520,Mahalanobis 距离=3757.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
13,2024-04-01 07:30:00,2024-04-01 07:31:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.115,52,正常
14,2024-04-01 07:36:00,2024-04-01 07:54:00,19.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.362,494,残差异常：三机_转载机_减速器_冷却水_流量 偏高（残差 Z-score=3.4，实际=54.0 vs 预测=29.8）
15,2024-04-01 07:59:00,2024-04-01 08:00:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.719,52,正常
16,2024-04-01 08:04:00,2024-04-01 09:38:00,95.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6251.705,2470,Mahalanobis 距离=6251.7（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
17,2024-04-01 10:06:00,2024-04-01 10:32:00,27.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,480.201,702,Mahalanobis 距离=480.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
18,2024-04-01 10:41:00,2024-04-01 10:43:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.666,78,正常
19,2024-04-01 10:52:00,2024-04-01 11:00:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,259.66,234,Mahalanobis 距离=259.7（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
20,2024-04-01 11:03:00,2024-04-01 11:10:00,8.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,321.972,208,Mahalanobis 距离=322.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
21,2024-04-01 12:10:00,2024-04-01 12:23:00,14.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2390.523,364,Mahalanobis 距离=2390.5（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
22,2024-04-01 14:01:00,2024-04-01 14:04:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.577,104,正常
23,2024-04-01 14:23:00,2024-04-01 14:30:00,8.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,468.163,208,Mahalanobis 距离=468.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
24,2024-04-01 14:41:00,2024-04-01 14:51:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3003.0,286,Mahalanobis 距离=3003.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
25,2024-04-01 15:16:00,2024-04-01 15:26:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,891.041,286,Mahalanobis 距离=891.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
26,2024-04-01 15:37:00,2024-04-01 16:38:00,62.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,130.768,1612,Mahalanobis 距离=130.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
27,2024-04-01 16:44:00,2024-04-01 16:52:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8047.798,234,Mahalanobis 距离=8047.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
28,2024-04-01 16:54:00,2024-04-01 16:58:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,147.252,130,Mahalanobis 距离=147.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
29,2024-04-01 17:33:00,2024-04-01 17:36:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8036.328,104,Mahalanobis 距离=8036.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
30,2024-04-01 17:47:00,2024-04-01 17:55:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,626.63,234,Mahalanobis 距离=626.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
31,2024-04-01 20:00:00,2024-04-01 20:14:00,15.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9116.127,390,Mahalanobis 距离=9116.1（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
32,2024-04-01 20:19:00,2024-04-01 20:23:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,125.335,130,Mahalanobis 距离=125.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
33,2024-04-01 21:21:00,2024-04-01 21:26:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8041.377,156,Mahalanobis 距离=8041.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
34,2024-04-01 21:28:00,2024-04-01 21:45:00,18.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7920.518,468,Mahalanobis 距离=7920.5（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
35,2024-04-01 21:58:00,2024-04-01 22:04:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1296.583,182,Mahalanobis 距离=1296.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
36,2024-04-02 00:25:00,2024-04-02 00:39:00,15.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6905.156,390,Mahalanobis 距离=6905.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
37,2024-04-02 00:58:00,2024-04-02 00:58:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.461,26,残差异常：三机_转载机_电机_电流 偏高（残差 Z-score=4.5，实际=130.0 vs 预测=76.8）
38,2024-04-02 01:18:00,2024-04-02 01:32:00,15.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,85.807,390,Mahalanobis 距离=85.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
39,2024-04-02 02:45:00,2024-04-02 03:03:00,19.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,24.238,494,Mahalanobis 距离=24.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
40,2024-04-02 03:08:00,2024-04-02 03:11:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7499.276,104,Mahalanobis 距离=7499.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
41,2024-04-02 03:32:00,2024-04-02 03:43:00,12.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,141.572,312,Mahalanobis 距离=141.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
42,2024-04-02 04:33:00,2024-04-02 04:36:00,4.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,18.674,104,Mahalanobis 距离=18.7（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
43,2024-04-02 05:38:00,2024-04-02 06:02:00,25.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8030.823,650,Mahalanobis 距离=8030.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
44,2024-04-02 06:26:00,2024-04-02 06:29:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8046.575,104,Mahalanobis 距离=8046.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
45,2024-04-02 06:31:00,2024-04-02 06:32:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.941,52,正常
46,2024-04-02 06:37:00,2024-04-02 06:41:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,124.992,130,Mahalanobis 距离=125.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
47,2024-04-02 07:28:00,2024-04-02 07:30:00,3.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.608,78,Mahalanobis 距离=11.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
48,2024-04-02 07:35:00,2024-04-02 07:53:00,19.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5328.011,494,Mahalanobis 距离=5328.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
49,2024-04-02 07:56:00,2024-04-02 07:56:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.835,26,正常
50,2024-04-02 08:00:00,2024-04-02 08:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.029,26,残差异常：三机_转载机_减速器_冷却水_流量 偏高（残差 Z-score=3.0，实际=53.0 vs 预测=31.2）
51,2024-04-02 08:08:00,2024-04-02 08:21:00,14.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,120.903,364,Mahalanobis 距离=120.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
52,2024-04-02 09:24:00,2024-04-02 09:33:00,10.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8066.888,260,Mahalanobis 距离=8066.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
53,2024-04-02 09:35:00,2024-04-02 09:39:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,145.91,130,Mahalanobis 距离=145.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
54,2024-04-02 10:16:00,2024-04-02 10:19:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8039.587,104,Mahalanobis 距离=8039.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
55,2024-04-02 10:21:00,2024-04-02 10:25:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,136.972,130,Mahalanobis 距离=137.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
56,2024-04-02 10:33:00,2024-04-02 10:33:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.577,26,正常
57,2024-04-02 10:45:00,2024-04-02 10:45:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.207,26,正常
58,2024-04-02 10:53:00,2024-04-02 10:57:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8030.922,130,Mahalanobis 距离=8030.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
59,2024-04-02 11:00:00,2024-04-02 11:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.882,26,正常
60,2024-04-02 11:03:00,2024-04-02 11:03:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.88,26,残差异常：三机_转载机_减速器_冷却水_压力 偏高（残差 Z-score=3.9，实际=0.2 vs 预测=0.1）
61,2024-04-02 11:06:00,2024-04-02 11:06:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.434,26,残差异常：三机_转载机_减速器_冷却水_压力 偏高（残差 Z-score=4.4，实际=0.2 vs 预测=0.0）
62,2024-04-02 11:10:00,2024-04-02 11:10:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.529,26,残差异常：三机_转载机_减速器_冷却水_流量 偏高（残差 Z-score=4.5，实际=53.0 vs 预测=20.4）
63,2024-04-02 11:13:00,2024-04-02 11:34:00,22.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,589.152,572,Mahalanobis 距离=589.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
64,2024-04-02 11:58:00,2024-04-02 12:08:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.047,286,正常
65,2024-04-02 12:46:00,2024-04-02 12:53:00,8.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,586.725,208,Mahalanobis 距离=586.7（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
66,2024-04-02 13:33:00,2024-04-02 13:33:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.209,26,正常
67,2024-04-02 14:38:00,2024-04-02 14:40:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.847,78,正常
68,2024-04-02 14:49:00,2024-04-02 14:53:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,146.315,130,Mahalanobis 距离=146.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
69,2024-04-02 15:57:00,2024-04-02 16:00:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.501,104,残差异常：三机_转载机_减速器_冷却水_流量 偏高（残差 Z-score=7.5，实际=54.0 vs 预测=0.0）
70,2024-04-02 16:06:00,2024-04-02 16:44:00,39.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6733.919,1014,Mahalanobis 距离=6733.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
71,2024-04-02 19:38:00,2024-04-02 19:41:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8034.808,104,Mahalanobis 距离=8034.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
72,2024-04-02 19:47:00,2024-04-02 19:51:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,132.042,130,Mahalanobis 距离=132.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
73,2024-04-02 20:02:00,2024-04-02 20:02:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.337,26,残差异常：三机_转载机_电机_电流 偏高（残差 Z-score=3.3，实际=121.0 vs 预测=81.2）
74,2024-04-02 20:21:00,2024-04-02 20:43:00,23.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,24.098,598,Mahalanobis 距离=24.1（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
75,2024-04-02 21:46:00,2024-04-02 21:47:00,2.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.547,52,残差异常：三机_转载机_电机_电流 偏高（残差 Z-score=7.5，实际=189.0 vs 预测=99.0）
76,2024-04-02 21:58:00,2024-04-02 22:04:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7914.271,182,Mahalanobis 距离=7914.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
77,2024-04-02 22:14:00,2024-04-02 22:19:00,6.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,125.625,156,Mahalanobis 距离=125.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
78,2024-04-02 23:32:00,2024-04-02 23:40:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8043.85,234,Mahalanobis 距离=8043.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
79,2024-04-02 23:43:00,2024-04-02 23:49:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8059.414,182,Mahalanobis 距离=8059.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
80,2024-04-03 00:06:00,2024-04-03 00:08:00,3.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.008,78,Mahalanobis 距离=13.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
81,2024-04-03 03:31:00,2024-04-03 03:31:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.705,26,正常
82,2024-04-03 03:36:00,2024-04-03 03:42:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7757.9,182,Mahalanobis 距离=7757.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
83,2024-04-03 05:05:00,2024-04-03 05:10:00,6.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.863,156,残差异常：三机_转载机_电机_电流 偏高（残差 Z-score=12.9，实际=232.0 vs 预测=78.6）
84,2024-04-03 06:17:00,2024-04-03 06:17:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.062,26,残差异常：三机_转载机_电机_转矩 偏高（残差 Z-score=3.1，实际=51.0 vs 预测=29.6）
85,2024-04-03 08:21:00,2024-04-03 08:29:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6725.876,234,Mahalanobis 距离=6725.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
86,2024-04-03 08:32:00,2024-04-03 08:55:00,24.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,115.147,624,Mahalanobis 距离=115.1（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
87,2024-04-03 09:04:00,2024-04-03 09:06:00,3.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.602,78,单变量异常：三机_转载机_减速器_冷却水_温度（z-score=2.6，实际=54.8，均值=42.3±4.8）
88,2024-04-03 09:08:00,2024-04-03 09:15:00,8.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.769,208,单变量异常：三机_转载机_减速器_冷却水_温度（z-score=2.8，实际=55.6，均值=42.3±4.8）
89,2024-04-03 09:19:00,2024-04-03 09:21:00,3.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.623,78,单变量异常：三机_转载机_减速器_冷却水_温度（z-score=2.6，实际=54.9，均值=42.3±4.8）
90,2024-04-03 09:23:00,2024-04-03 09:26:00,4.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.232,104,残差异常：三机_转载机_电机_电流 偏高（残差 Z-score=5.2，实际=140.0 vs 预测=77.6）
91,2024-04-03 09:55:00,2024-04-03 10:00:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8041.024,156,Mahalanobis 距离=8041.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
92,2024-04-03 10:07:00,2024-04-03 10:07:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.369,26,正常
93,2024-04-03 10:13:00,2024-04-03 10:14:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.122,52,正常
94,2024-04-03 10:17:00,2024-04-03 10:20:00,4.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,111.649,104,Mahalanobis 距离=111.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
95,2024-04-03 10:22:00,2024-04-03 10:22:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.332,26,残差异常：三机_转载机_减速器_冷却水_温度 偏高（残差 Z-score=3.3，实际=48.4 vs 预测=42.2）
96,2024-04-03 10:26:00,2024-04-03 10:30:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8035.596,130,Mahalanobis 距离=8035.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
97,2024-04-03 10:34:00,2024-04-03 10:34:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.06,26,正常
98,2024-04-03 10:37:00,2024-04-03 11:00:00,24.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,674.569,624,Mahalanobis 距离=674.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
99,2024-04-03 11:17:00,2024-04-03 11:25:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,679.392,234,Mahalanobis 距离=679.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
100,2024-04-03 12:51:00,2024-04-03 12:54:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.633,104,正常
101,2024-04-03 15:51:00,2024-04-03 15:55:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,308.436,130,Mahalanobis 距离=308.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
102,2024-04-03 16:25:00,2024-04-03 16:50:00,26.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,118.62,676,Mahalanobis 距离=118.6（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
103,2024-04-03 16:55:00,2024-04-03 17:09:00,15.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7392.779,390,Mahalanobis 距离=7392.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
104,2024-04-03 17:11:00,2024-04-03 17:18:00,8.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,128.433,208,Mahalanobis 距离=128.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
105,2024-04-03 18:00:00,2024-04-03 18:08:00,9.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,24.677,234,Mahalanobis 距离=24.7（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
106,2024-04-03 19:21:00,2024-04-03 19:21:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.861,26,正常
107,2024-04-03 20:56:00,2024-04-03 21:01:00,6.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,22.184,156,Mahalanobis 距离=22.2（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
108,2024-04-03 21:05:00,2024-04-03 21:08:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7699.931,104,Mahalanobis 距离=7699.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
109,2024-04-03 21:22:00,2024-04-03 21:26:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1307.359,130,Mahalanobis 距离=1307.4（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
110,2024-04-03 21:36:00,2024-04-03 21:40:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,110.343,130,Mahalanobis 距离=110.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
111,2024-04-04 00:12:00,2024-04-04 00:20:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7475.463,234,Mahalanobis 距离=7475.5（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
112,2024-04-04 00:50:00,2024-04-04 00:54:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,23.88,130,Mahalanobis 距离=23.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
113,2024-04-04 01:12:00,2024-04-04 01:16:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,29.347,130,Mahalanobis 距离=29.3（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
114,2024-04-04 01:37:00,2024-04-04 01:45:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7900.929,234,Mahalanobis 距离=7900.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
115,2024-04-04 02:03:00,2024-04-04 02:06:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7725.774,104,Mahalanobis 距离=7725.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
116,2024-04-04 03:35:00,2024-04-04 03:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.416,26,正常
117,2024-04-04 03:37:00,2024-04-04 03:50:00,14.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,121.079,364,Mahalanobis 距离=121.1（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
118,2024-04-04 03:59:00,2024-04-04 04:07:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8052.837,234,Mahalanobis 距离=8052.8（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
119,2024-04-04 04:09:00,2024-04-04 04:13:00,5.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7813.863,130,Mahalanobis 距离=7813.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
120,2024-04-04 04:18:00,2024-04-04 04:19:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.969,52,正常
121,2024-04-04 04:29:00,2024-04-04 04:33:00,5.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,138.081,130,Mahalanobis 距离=138.1（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
122,2024-04-04 04:52:00,2024-04-04 05:13:00,22.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,24.003,572,Mahalanobis 距离=24.0（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
123,2024-04-04 05:26:00,2024-04-04 05:29:00,4.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,18.907,104,Mahalanobis 距离=18.9（阈值=10.8）。主要贡献特征：PC1 (100.0%)。
