段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-03 02:30:00,2024-04-03 02:30:00,1,割煤中位,False,正常,792,3
2024-04-03 02:31:00,2024-04-03 02:32:00,2,调架中,False,正常,793,3
2024-04-03 02:33:00,2024-04-03 02:34:00,2,割煤中位,False,正常,794,3
2024-04-03 02:35:00,2024-04-03 02:35:00,1,调架中,False,正常,795,3
2024-04-03 02:36:00,2024-04-03 02:38:00,3,割煤中位,False,正常,796,3
2024-04-03 02:39:00,2024-04-03 02:39:00,1,调架中,False,正常,797,3
2024-04-03 02:40:00,2024-04-03 02:44:00,5,割煤高位,False,正常,798,3
2024-04-03 02:45:00,2024-04-03 02:45:00,1,调架中,False,正常,799,3
2024-04-03 02:46:00,2024-04-03 02:49:00,4,割煤中位,False,正常,800,3
2024-04-03 02:50:00,2024-04-03 02:50:00,1,割煤高位,False,正常,801,3
2024-04-03 02:51:00,2024-04-03 02:52:00,2,调架中,False,正常,802,3
2024-04-03 02:53:00,2024-04-03 02:54:00,2,割煤高位,False,正常,803,3
2024-04-03 02:55:00,2024-04-03 02:55:00,1,割煤中位,False,正常,804,3
2024-04-03 02:56:00,2024-04-03 02:56:00,1,调架中,False,正常,805,3
2024-04-03 02:57:00,2024-04-03 03:08:00,12,待机,False,正常,806,3
2024-04-03 03:09:00,2024-04-03 03:21:00,13,割煤中位,False,正常,807,3
2024-04-03 03:22:00,2024-04-03 03:23:00,2,调架中,False,正常,808,3
2024-04-03 03:24:00,2024-04-03 03:25:00,2,割煤中位,False,正常,809,3
2024-04-03 03:26:00,2024-04-03 03:27:00,2,调架中,False,正常,810,3
2024-04-03 03:28:00,2024-04-03 03:35:00,8,割煤中位,False,正常,811,3
2024-04-03 03:36:00,2024-04-03 03:41:00,6,调架中,False,正常,812,3
2024-04-03 03:42:00,2024-04-03 03:43:00,2,割煤中位,False,正常,813,3
2024-04-03 03:44:00,2024-04-03 03:44:00,1,割煤高位,False,正常,814,3
2024-04-03 03:45:00,2024-04-03 03:46:00,2,待机-高位,False,正常,815,3
2024-04-03 03:47:00,2024-04-03 03:47:00,1,割煤中位,False,正常,816,3
2024-04-03 03:48:00,2024-04-03 03:48:00,1,调架中,False,正常,817,3
2024-04-03 03:49:00,2024-04-03 03:52:00,4,割煤高位,False,正常,818,3
2024-04-03 03:53:00,2024-04-03 03:53:00,1,割煤中位,False,正常,819,3
2024-04-03 03:54:00,2024-04-03 03:55:00,2,割煤高位,False,正常,820,3
2024-04-03 03:56:00,2024-04-03 03:56:00,1,调架中,False,正常,821,3
2024-04-03 03:57:00,2024-04-03 03:58:00,2,割煤高位,False,正常,822,3
2024-04-03 03:59:00,2024-04-03 03:59:00,1,割煤中位,False,正常,823,3
2024-04-03 04:00:00,2024-04-03 04:01:00,2,割煤高位,False,正常,824,3
2024-04-03 04:02:00,2024-04-03 04:04:00,3,割煤中位,False,正常,825,3
2024-04-03 04:05:00,2024-04-03 04:08:00,4,割煤高位,False,正常,826,3
2024-04-03 04:09:00,2024-04-03 04:09:00,1,割煤中位,False,正常,827,3
2024-04-03 04:10:00,2024-04-03 04:10:00,1,调架中,False,正常,828,3
2024-04-03 04:11:00,2024-04-03 04:13:00,3,割煤中位,False,正常,829,3
2024-04-03 04:14:00,2024-04-03 04:18:00,5,割煤高位,False,正常,830,3
2024-04-03 04:19:00,2024-04-03 04:20:00,2,调架中,False,正常,831,3
2024-04-03 04:21:00,2024-04-03 04:23:00,3,割煤中位,False,正常,832,3
2024-04-03 04:24:00,2024-04-03 04:24:00,1,割煤高位,False,正常,833,3
2024-04-03 04:25:00,2024-04-03 04:27:00,3,调架中,False,正常,834,3
2024-04-03 04:28:00,2024-04-03 04:28:00,1,割煤中位,False,正常,835,3
2024-04-03 04:29:00,2024-04-03 04:29:00,1,调架中,False,正常,836,3
2024-04-03 04:30:00,2024-04-03 04:30:00,1,割煤中位,False,正常,837,3
2024-04-03 04:31:00,2024-04-03 04:32:00,2,割煤高位,False,正常,838,3
2024-04-03 04:33:00,2024-04-03 04:33:00,1,割煤中位,False,正常,839,3
2024-04-03 04:34:00,2024-04-03 04:34:00,1,调架中,False,正常,840,3
2024-04-03 04:35:00,2024-04-03 04:38:00,4,割煤中位,False,正常,841,3
2024-04-03 04:39:00,2024-04-03 04:40:00,2,割煤高位,False,正常,842,3
2024-04-03 04:41:00,2024-04-03 04:42:00,2,割煤中位,False,正常,843,3
2024-04-03 04:43:00,2024-04-03 04:46:00,4,割煤高位,False,正常,844,3
2024-04-03 04:47:00,2024-04-03 04:58:00,12,割煤中位,False,正常,845,3
2024-04-03 04:59:00,2024-04-03 05:00:00,2,调架中,False,正常,846,3
2024-04-03 05:01:00,2024-04-03 05:02:00,2,割煤中位,False,正常,847,3
2024-04-03 05:03:00,2024-04-03 05:03:00,1,割煤高位,False,正常,848,3
2024-04-03 05:04:00,2024-04-03 05:04:00,1,调架中,False,正常,849,3
2024-04-03 05:05:00,2024-04-03 05:08:00,4,割煤高位,False,正常,850,3
2024-04-03 05:09:00,2024-04-03 05:10:00,2,割煤中位,False,正常,851,3
2024-04-03 05:11:00,2024-04-03 05:11:00,1,调架中,False,正常,852,3
2024-04-03 05:12:00,2024-04-03 05:14:00,3,割煤高位,False,正常,853,3
2024-04-03 05:15:00,2024-04-03 05:15:00,1,调架中,False,正常,854,3
2024-04-03 05:16:00,2024-04-03 05:17:00,2,割煤中位,False,正常,855,3
2024-04-03 05:18:00,2024-04-03 05:19:00,2,割煤高位,False,正常,856,3
2024-04-03 05:20:00,2024-04-03 05:21:00,2,调架中,False,正常,857,3
2024-04-03 05:22:00,2024-04-03 05:22:00,1,割煤高位,False,正常,858,3
2024-04-03 05:23:00,2024-04-03 05:23:00,1,待机-高位,False,正常,859,3
2024-04-03 05:24:00,2024-04-03 05:24:00,1,割煤高位,False,正常,860,3
2024-04-03 05:25:00,2024-04-03 05:25:00,1,调架中,False,正常,861,3
2024-04-03 05:26:00,2024-04-03 05:31:00,6,割煤中位,False,正常,862,3
2024-04-03 05:32:00,2024-04-03 05:32:00,1,调架中,False,正常,863,3
2024-04-03 05:33:00,2024-04-03 05:46:00,14,割煤中位,False,正常,864,3
2024-04-03 05:47:00,2024-04-03 05:55:00,9,割煤高位,False,正常,865,3
2024-04-03 05:56:00,2024-04-03 05:58:00,3,割煤中位,False,正常,866,3
2024-04-03 05:59:00,2024-04-03 06:02:00,4,割煤高位,False,正常,867,3
2024-04-03 06:03:00,2024-04-03 06:03:00,1,割煤中位,False,正常,868,3
2024-04-03 06:04:00,2024-04-03 06:06:00,3,割煤高位,False,正常,869,3
2024-04-03 06:07:00,2024-04-03 06:07:00,1,调架中,False,正常,870,3
2024-04-03 06:08:00,2024-04-03 06:12:00,5,割煤高位,False,正常,871,3
2024-04-03 06:13:00,2024-04-03 06:14:00,2,割煤中位,False,正常,872,3
2024-04-03 06:15:00,2024-04-03 06:15:00,1,割煤高位,False,正常,873,3
2024-04-03 06:16:00,2024-04-03 06:16:00,1,割煤中位,False,正常,874,3
2024-04-03 06:17:00,2024-04-03 06:19:00,3,割煤高位,False,正常,875,3
2024-04-03 06:20:00,2024-04-03 06:24:00,5,割煤中位,False,正常,876,3
2024-04-03 06:25:00,2024-04-03 06:25:00,1,待机,False,正常,877,3
2024-04-03 06:26:00,2024-04-03 06:27:00,2,割煤中位,False,正常,878,3
2024-04-03 06:28:00,2024-04-03 06:28:00,1,调架中,False,正常,879,3
2024-04-03 06:29:00,2024-04-03 06:47:00,19,割煤中位,False,正常,880,3
2024-04-03 06:48:00,2024-04-03 06:48:00,1,调架中,False,正常,881,3
2024-04-03 06:49:00,2024-04-03 06:56:00,8,割煤中位,False,正常,882,3
2024-04-03 06:57:00,2024-04-03 06:58:00,2,割煤高位,False,正常,883,3
2024-04-03 06:59:00,2024-04-03 06:59:00,1,调架中,False,正常,884,3
2024-04-03 07:00:00,2024-04-03 07:00:00,1,割煤中位,False,正常,885,3
2024-04-03 07:01:00,2024-04-03 07:01:00,1,调架中,False,正常,886,3
2024-04-03 07:02:00,2024-04-03 07:03:00,2,割煤中位,False,正常,887,3
2024-04-03 07:04:00,2024-04-03 07:04:00,1,割煤高位,False,正常,888,3
2024-04-03 07:05:00,2024-04-03 07:05:00,1,待机-高位,False,正常,889,3
2024-04-03 07:06:00,2024-04-03 07:06:00,1,调架中,False,正常,890,3
2024-04-03 07:07:00,2024-04-03 07:09:00,3,割煤高位,False,正常,891,3
2024-04-03 07:10:00,2024-04-03 07:10:00,1,调架中,False,正常,892,3
2024-04-03 07:11:00,2024-04-03 07:18:00,8,割煤中位,False,正常,893,3
2024-04-03 07:19:00,2024-04-03 07:19:00,1,调架中,False,正常,894,3
2024-04-03 07:20:00,2024-04-03 07:26:00,7,割煤中位,False,正常,895,3
2024-04-03 07:27:00,2024-04-03 07:27:00,1,割煤高位,False,正常,896,3
2024-04-03 07:28:00,2024-04-03 07:28:00,1,调架中,False,正常,897,3
2024-04-03 07:29:00,2024-04-03 07:30:00,2,割煤高位,False,正常,898,3
2024-04-03 07:31:00,2024-04-03 07:31:00,1,调架中,False,正常,899,3
2024-04-03 07:32:00,2024-04-03 07:34:00,3,割煤高位,False,正常,900,3
2024-04-03 07:35:00,2024-04-03 07:35:00,1,割煤中位,False,正常,901,3
2024-04-03 07:36:00,2024-04-03 07:36:00,1,调架中,False,正常,902,3
2024-04-03 07:37:00,2024-04-03 07:38:00,2,割煤中位,False,正常,903,3
2024-04-03 07:39:00,2024-04-03 07:43:00,5,待机-高位,False,正常,904,3
2024-04-03 07:44:00,2024-04-03 07:48:00,5,割煤高位,False,正常,905,3
2024-04-03 07:49:00,2024-04-03 07:49:00,1,调架中,False,正常,906,3
2024-04-03 07:50:00,2024-04-03 07:50:00,1,割煤高位,False,正常,907,3
2024-04-03 07:51:00,2024-04-03 07:51:00,1,调架中,False,正常,908,3
2024-04-03 07:52:00,2024-04-03 07:52:00,1,待机-高位,False,正常,909,3
2024-04-03 07:53:00,2024-04-03 07:54:00,2,割煤中位,False,正常,910,3
2024-04-03 07:55:00,2024-04-03 07:57:00,3,割煤高位,False,正常,911,3
2024-04-03 07:58:00,2024-04-03 08:00:00,3,割煤中位,False,正常,912,3
2024-04-03 08:01:00,2024-04-03 08:02:00,2,割煤高位,False,正常,913,3
2024-04-03 08:03:00,2024-04-03 08:03:00,1,割煤中位,False,正常,914,3
2024-04-03 08:04:00,2024-04-03 08:06:00,3,割煤高位,False,正常,915,3
2024-04-03 08:07:00,2024-04-03 08:07:00,1,调架中,False,正常,916,3
2024-04-03 08:08:00,2024-04-03 08:08:00,1,割煤中位,False,正常,917,3
2024-04-03 08:09:00,2024-04-03 08:11:00,3,调架中,False,正常,918,3
2024-04-03 08:12:00,2024-04-03 08:12:00,1,割煤中位,False,正常,919,3
2024-04-03 08:13:00,2024-04-03 08:14:00,2,割煤高位,False,正常,920,3
2024-04-03 08:15:00,2024-04-03 08:15:00,1,割煤中位,False,正常,921,3
2024-04-03 08:16:00,2024-04-03 08:19:00,4,割煤高位,False,正常,922,3
2024-04-03 08:20:00,2024-04-03 08:20:00,1,割煤中位,False,正常,923,3
2024-04-03 08:21:00,2024-04-03 08:21:00,1,调架中,False,正常,924,3
2024-04-03 08:22:00,2024-04-03 08:23:00,2,割煤中位,False,正常,925,3
2024-04-03 08:24:00,2024-04-03 08:24:00,1,割煤高位,False,正常,926,3
2024-04-03 08:25:00,2024-04-03 08:25:00,1,割煤中位,False,正常,927,3
2024-04-03 08:26:00,2024-04-03 08:26:00,1,割煤高位,False,正常,928,3
2024-04-03 08:27:00,2024-04-03 08:27:00,1,调架中,False,正常,929,3
2024-04-03 08:28:00,2024-04-03 08:33:00,6,待机-高位,False,正常,930,3
2024-04-03 08:34:00,2024-04-03 08:36:00,3,割煤高位,False,正常,931,3
2024-04-03 08:37:00,2024-04-03 08:37:00,1,调架中,False,正常,932,3
2024-04-03 08:38:00,2024-04-03 08:40:00,3,割煤高位,False,正常,933,3
2024-04-03 08:41:00,2024-04-03 08:41:00,1,调架中,False,正常,934,3
2024-04-03 08:42:00,2024-04-03 08:43:00,2,割煤高位,False,正常,935,3
2024-04-03 08:44:00,2024-04-03 08:44:00,1,调架中,False,正常,936,3
2024-04-03 08:45:00,2024-04-03 08:49:00,5,割煤高位,False,正常,937,3
2024-04-03 08:50:00,2024-04-03 08:52:00,3,待机-高位,False,正常,938,3
2024-04-03 08:53:00,2024-04-03 08:53:00,1,割煤高位,False,正常,939,3
2024-04-03 08:54:00,2024-04-03 08:58:00,5,割煤中位,False,正常,940,3
2024-04-03 08:59:00,2024-04-03 09:01:00,3,割煤高位,False,正常,941,3
2024-04-03 09:02:00,2024-04-03 09:04:00,3,割煤中位,False,正常,942,3
2024-04-03 09:05:00,2024-04-03 09:07:00,3,调架中,False,正常,943,3
2024-04-03 09:08:00,2024-04-03 09:09:00,2,待机,False,正常,944,3
2024-04-03 09:10:00,2024-04-03 09:10:00,1,割煤中位,False,正常,945,3
2024-04-03 09:11:00,2024-04-03 09:12:00,2,调架中,False,正常,946,3
2024-04-03 09:13:00,2024-04-03 09:14:00,2,割煤中位,False,正常,947,3
2024-04-03 09:15:00,2024-04-03 09:17:00,3,调架中,False,正常,948,3
2024-04-03 09:18:00,2024-04-03 09:22:00,5,割煤中位,False,正常,949,3
2024-04-03 09:23:00,2024-04-03 09:23:00,1,调架中,False,正常,950,3
2024-04-03 09:24:00,2024-04-03 09:27:00,4,割煤中位,False,正常,951,3
2024-04-03 09:28:00,2024-04-03 09:28:00,1,调架中,False,正常,952,3
2024-04-03 09:29:00,2024-04-03 09:29:00,1,割煤中位,False,正常,953,3
2024-04-03 09:30:00,2024-04-03 09:31:00,2,待机,False,正常,954,3
2024-04-03 09:32:00,2024-04-03 09:33:00,2,割煤中位,False,正常,955,3
2024-04-03 09:34:00,2024-04-03 09:39:00,6,割煤高位,False,正常,956,3
2024-04-03 09:40:00,2024-04-03 09:43:00,4,割煤中位,False,正常,957,3
2024-04-03 09:44:00,2024-04-03 09:44:00,1,割煤高位,False,正常,958,3
2024-04-03 09:45:00,2024-04-03 09:45:00,1,割煤中位,False,正常,959,3
2024-04-03 09:46:00,2024-04-03 09:46:00,1,调架中,False,正常,960,3
2024-04-03 09:47:00,2024-04-03 09:49:00,3,割煤高位,False,正常,961,3
2024-04-03 09:50:00,2024-04-03 09:50:00,1,调架中,False,正常,962,3
2024-04-03 09:51:00,2024-04-03 09:54:00,4,割煤中位,False,正常,963,3
2024-04-03 09:55:00,2024-04-03 14:00:00,246,待机,False,正常,964,3
2024-04-03 14:01:00,2024-04-03 14:01:00,1,停机,False,正常,965,3
2024-04-03 14:02:00,2024-04-03 15:27:00,86,待机,False,正常,966,3
2024-04-03 15:28:00,2024-04-03 15:29:00,2,停机,False,正常,967,3
2024-04-03 15:30:00,2024-04-03 16:25:00,56,待机,False,正常,968,3
2024-04-03 16:26:00,2024-04-03 16:28:00,3,割煤高位,False,正常,969,3
2024-04-03 16:29:00,2024-04-03 16:29:00,1,调架中,False,正常,970,3
2024-04-03 16:30:00,2024-04-03 16:30:00,1,割煤中位,False,正常,971,3
2024-04-03 16:31:00,2024-04-03 16:31:00,1,调架中,False,正常,972,3
2024-04-03 16:32:00,2024-04-03 16:38:00,7,割煤中位,False,正常,973,3
2024-04-03 16:39:00,2024-04-03 16:39:00,1,调架中,False,正常,974,3
2024-04-03 16:40:00,2024-04-03 16:44:00,5,割煤中位,False,正常,975,3
2024-04-03 16:45:00,2024-04-03 16:45:00,1,调架中,False,正常,976,3
2024-04-03 16:46:00,2024-04-03 16:52:00,7,割煤中位,False,正常,977,3
2024-04-03 16:53:00,2024-04-03 16:53:00,1,割煤高位,False,正常,978,3
2024-04-03 16:54:00,2024-04-03 16:55:00,2,调架中,False,正常,979,3
2024-04-03 16:56:00,2024-04-03 17:00:00,5,割煤中位,False,正常,980,3
2024-04-03 17:01:00,2024-04-03 17:03:00,3,割煤高位,False,正常,981,3
2024-04-03 17:04:00,2024-04-03 17:12:00,9,待机-高位,False,正常,982,3
2024-04-03 17:13:00,2024-04-03 17:20:00,8,割煤高位,False,正常,983,3
2024-04-03 17:21:00,2024-04-03 17:21:00,1,调架中,False,正常,984,3
2024-04-03 17:22:00,2024-04-03 17:23:00,2,割煤高位,False,正常,985,3
2024-04-03 17:24:00,2024-04-03 17:27:00,4,割煤中位,False,正常,986,3
2024-04-03 17:28:00,2024-04-03 17:28:00,1,调架中,False,正常,987,3
2024-04-03 17:29:00,2024-04-03 17:29:00,1,割煤高位,False,正常,988,3
2024-04-03 17:30:00,2024-04-03 17:30:00,1,调架中,False,正常,989,3
2024-04-03 17:31:00,2024-04-03 17:34:00,4,割煤高位,False,正常,990,3
2024-04-03 17:35:00,2024-04-03 17:37:00,3,割煤中位,False,正常,991,3
2024-04-03 17:38:00,2024-04-03 17:38:00,1,调架中,False,正常,992,3
2024-04-03 17:39:00,2024-04-03 17:40:00,2,割煤中位,False,正常,993,3
2024-04-03 17:41:00,2024-04-03 17:41:00,1,割煤高位,False,正常,994,3
2024-04-03 17:42:00,2024-04-03 17:42:00,1,调架中,False,正常,995,3
2024-04-03 17:43:00,2024-04-03 17:43:00,1,割煤高位,False,正常,996,3
2024-04-03 17:44:00,2024-04-03 17:44:00,1,调架中,False,正常,997,3
2024-04-03 17:45:00,2024-04-03 17:49:00,5,割煤高位,False,正常,998,3
2024-04-03 17:50:00,2024-04-03 17:50:00,1,调架中,False,正常,999,3
2024-04-03 17:51:00,2024-04-03 17:52:00,2,割煤高位,False,正常,1000,3
2024-04-03 17:53:00,2024-04-03 17:55:00,3,割煤中位,False,正常,1001,3
2024-04-03 17:56:00,2024-04-03 17:56:00,1,调架中,False,正常,1002,3
2024-04-03 17:57:00,2024-04-03 18:17:00,21,待机,False,正常,1003,3
2024-04-03 18:18:00,2024-04-03 18:18:00,1,割煤中位,False,正常,1004,3
2024-04-03 18:19:00,2024-04-03 18:24:00,6,割煤高位,False,正常,1005,3
2024-04-03 18:25:00,2024-04-03 18:26:00,2,割煤中位,False,正常,1006,3
2024-04-03 18:27:00,2024-04-03 18:28:00,2,待机,False,正常,1007,3
2024-04-03 18:29:00,2024-04-03 18:34:00,6,割煤中位,False,正常,1008,3
2024-04-03 18:35:00,2024-04-03 18:35:00,1,待机,False,正常,1009,3
2024-04-03 18:36:00,2024-04-03 18:36:00,1,割煤中位,False,正常,1010,3
2024-04-03 18:37:00,2024-04-03 18:37:00,1,调架中,False,正常,1011,3
2024-04-03 18:38:00,2024-04-03 18:38:00,1,割煤中位,False,正常,1012,3
2024-04-03 18:39:00,2024-04-03 18:41:00,3,待机,False,正常,1013,3
2024-04-03 18:42:00,2024-04-03 18:48:00,7,割煤中位,False,正常,1014,3
2024-04-03 18:49:00,2024-04-03 18:49:00,1,调架中,False,正常,1015,3
2024-04-03 18:50:00,2024-04-03 18:50:00,1,割煤中位,False,正常,1016,3
2024-04-03 18:51:00,2024-04-03 18:51:00,1,割煤高位,False,正常,1017,3
2024-04-03 18:52:00,2024-04-03 18:52:00,1,割煤中位,False,正常,1018,3
2024-04-03 18:53:00,2024-04-03 18:53:00,1,调架中,False,正常,1019,3
2024-04-03 18:54:00,2024-04-03 18:57:00,4,割煤中位,False,正常,1020,3
2024-04-03 18:58:00,2024-04-03 18:58:00,1,割煤高位,False,正常,1021,3
2024-04-03 18:59:00,2024-04-03 18:59:00,1,割煤中位,False,正常,1022,3
2024-04-03 19:00:00,2024-04-03 19:03:00,4,割煤高位,False,正常,1023,3
2024-04-03 19:04:00,2024-04-03 19:16:00,13,割煤中位,False,正常,1024,3
2024-04-03 19:17:00,2024-04-03 19:17:00,1,调架中,False,正常,1025,3
2024-04-03 19:18:00,2024-04-03 19:20:00,3,待机-高位,False,正常,1026,3
2024-04-03 19:21:00,2024-04-03 19:21:00,1,调架中,False,正常,1027,3
2024-04-03 19:22:00,2024-04-03 19:24:00,3,割煤高位,False,正常,1028,3
2024-04-03 19:25:00,2024-04-03 19:26:00,2,调架中,False,正常,1029,3
2024-04-03 19:27:00,2024-04-03 19:27:00,1,割煤高位,False,正常,1030,3
2024-04-03 19:28:00,2024-04-03 19:28:00,1,割煤中位,False,正常,1031,3
2024-04-03 19:29:00,2024-04-03 19:29:00,1,待机,False,正常,1032,3
2024-04-03 19:30:00,2024-04-03 19:32:00,3,割煤中位,False,正常,1033,3
2024-04-03 19:33:00,2024-04-03 19:33:00,1,待机,False,正常,1034,3
2024-04-03 19:34:00,2024-04-03 19:34:00,1,割煤中位,False,正常,1035,3
2024-04-03 19:35:00,2024-04-03 19:35:00,1,调架中,False,正常,1036,3
2024-04-03 19:36:00,2024-04-03 19:37:00,2,割煤高位,False,正常,1037,3
2024-04-03 19:38:00,2024-04-03 19:38:00,1,调架中,False,正常,1038,3
2024-04-03 19:39:00,2024-04-03 19:43:00,5,割煤高位,False,正常,1039,3
2024-04-03 19:44:00,2024-04-03 19:44:00,1,调架中,False,正常,1040,3
2024-04-03 19:45:00,2024-04-03 19:47:00,3,割煤高位,False,正常,1041,3
2024-04-03 19:48:00,2024-04-03 19:49:00,2,调架中,False,正常,1042,3
2024-04-03 19:50:00,2024-04-03 19:57:00,8,割煤高位,False,正常,1043,3
2024-04-03 19:58:00,2024-04-03 19:58:00,1,调架中,False,正常,1044,3
2024-04-03 19:59:00,2024-04-03 20:02:00,4,割煤高位,False,正常,1045,3
2024-04-03 20:03:00,2024-04-03 20:03:00,1,调架中,False,正常,1046,3
2024-04-03 20:04:00,2024-04-03 20:04:00,1,待机-高位,False,正常,1047,3
2024-04-03 20:05:00,2024-04-03 20:05:00,1,调架中,False,正常,1048,3
2024-04-03 20:06:00,2024-04-03 20:08:00,3,割煤高位,False,正常,1049,3
2024-04-03 20:09:00,2024-04-03 20:12:00,4,割煤中位,False,正常,1050,3
2024-04-03 20:13:00,2024-04-03 20:13:00,1,割煤高位,False,正常,1051,3
2024-04-03 20:14:00,2024-04-03 20:14:00,1,割煤中位,False,正常,1052,3
2024-04-03 20:15:00,2024-04-03 20:18:00,4,割煤高位,False,正常,1053,3
2024-04-03 20:19:00,2024-04-03 20:22:00,4,割煤中位,False,正常,1054,3
2024-04-03 20:23:00,2024-04-03 20:25:00,3,割煤高位,False,正常,1055,3
2024-04-03 20:26:00,2024-04-03 20:26:00,1,调架中,False,正常,1056,3
2024-04-03 20:27:00,2024-04-03 20:32:00,6,割煤高位,False,正常,1057,3
2024-04-03 20:33:00,2024-04-03 20:37:00,5,调架中,False,正常,1058,3
2024-04-03 20:38:00,2024-04-03 20:41:00,4,割煤高位,False,正常,1059,3
2024-04-03 20:42:00,2024-04-03 20:42:00,1,调架中,False,正常,1060,3
2024-04-03 20:43:00,2024-04-03 20:45:00,3,割煤高位,False,正常,1061,3
2024-04-03 20:46:00,2024-04-03 20:46:00,1,调架中,False,正常,1062,3
2024-04-03 20:47:00,2024-04-03 20:48:00,2,割煤高位,False,正常,1063,3
2024-04-03 20:49:00,2024-04-03 20:49:00,1,调架中,False,正常,1064,3
2024-04-03 20:50:00,2024-04-03 20:55:00,6,待机-高位,False,正常,1065,3
2024-04-03 20:56:00,2024-04-03 20:56:00,1,割煤高位,False,正常,1066,3
2024-04-03 20:57:00,2024-04-03 20:57:00,1,调架中,False,正常,1067,3
2024-04-03 20:58:00,2024-04-03 20:59:00,2,割煤高位,False,正常,1068,3
2024-04-03 21:00:00,2024-04-03 21:00:00,1,割煤中位,False,正常,1069,3
2024-04-03 21:01:00,2024-04-03 21:02:00,2,割煤高位,False,正常,1070,3
2024-04-03 21:03:00,2024-04-03 21:36:00,34,待机-高位,False,正常,1071,3
2024-04-03 21:37:00,2024-04-03 21:37:00,1,割煤高位,False,正常,1072,3
2024-04-03 21:38:00,2024-04-03 21:41:00,4,待机,False,正常,1073,3
2024-04-03 21:42:00,2024-04-03 21:44:00,3,割煤中位,False,正常,1074,3
2024-04-03 21:45:00,2024-04-03 21:45:00,1,调架中,False,正常,1075,3
2024-04-03 21:46:00,2024-04-03 21:47:00,2,割煤中位,False,正常,1076,3
2024-04-03 21:48:00,2024-04-03 21:49:00,2,调架中,False,正常,1077,3
2024-04-03 21:50:00,2024-04-03 21:54:00,5,割煤中位,False,正常,1078,3
2024-04-03 21:55:00,2024-04-03 21:55:00,1,调架中,False,正常,1079,3
2024-04-03 21:56:00,2024-04-03 21:59:00,4,割煤中位,False,正常,1080,3
2024-04-03 22:00:00,2024-04-03 22:02:00,3,割煤高位,False,正常,1081,3
2024-04-03 22:03:00,2024-04-03 22:05:00,3,割煤中位,False,正常,1082,3
2024-04-03 22:06:00,2024-04-03 22:06:00,1,调架中,False,正常,1083,3
2024-04-03 22:07:00,2024-04-03 22:07:00,1,割煤中位,False,正常,1084,3
2024-04-03 22:08:00,2024-04-03 22:12:00,5,割煤高位,False,正常,1085,3
2024-04-03 22:13:00,2024-04-03 22:17:00,5,割煤中位,False,正常,1086,3
2024-04-03 22:18:00,2024-04-03 22:18:00,1,待机,False,正常,1087,3
2024-04-03 22:19:00,2024-04-03 22:22:00,4,割煤中位,False,正常,1088,3
2024-04-03 22:23:00,2024-04-03 22:23:00,1,调架中,False,正常,1089,3
2024-04-03 22:24:00,2024-04-03 22:30:00,7,割煤中位,False,正常,1090,3
2024-04-03 22:31:00,2024-04-03 22:31:00,1,调架中,False,正常,1091,3
2024-04-03 22:32:00,2024-04-03 22:32:00,1,割煤中位,False,正常,1092,3
2024-04-03 22:33:00,2024-04-03 22:33:00,1,调架中,False,正常,1093,3
2024-04-03 22:34:00,2024-04-03 22:34:00,1,割煤高位,False,正常,1094,3
2024-04-03 22:35:00,2024-04-03 22:36:00,2,割煤中位,False,正常,1095,3
2024-04-03 22:37:00,2024-04-03 22:37:00,1,调架中,False,正常,1096,3
2024-04-03 22:38:00,2024-04-03 22:39:00,2,割煤中位,False,正常,1097,3
2024-04-03 22:40:00,2024-04-03 22:41:00,2,调架中,False,正常,1098,3
2024-04-03 22:42:00,2024-04-03 22:43:00,2,割煤高位,False,正常,1099,3
2024-04-03 22:44:00,2024-04-03 22:45:00,2,调架中,False,正常,1100,3
2024-04-03 22:46:00,2024-04-03 22:46:00,1,割煤高位,False,正常,1101,3
2024-04-03 22:47:00,2024-04-03 22:48:00,2,待机,False,正常,1102,3
2024-04-03 22:49:00,2024-04-03 22:57:00,9,割煤高位,False,正常,1103,3
2024-04-03 22:58:00,2024-04-03 22:59:00,2,调架中,False,正常,1104,3
2024-04-03 23:00:00,2024-04-03 23:00:00,1,割煤高位,False,正常,1105,3
2024-04-03 23:01:00,2024-04-03 23:01:00,1,待机-高位,False,正常,1106,3
2024-04-03 23:02:00,2024-04-03 23:02:00,1,调架中,False,正常,1107,3
2024-04-03 23:03:00,2024-04-03 23:03:00,1,割煤高位,False,正常,1108,3
2024-04-03 23:04:00,2024-04-03 23:04:00,1,调架中,False,正常,1109,3
2024-04-03 23:05:00,2024-04-03 23:05:00,1,割煤高位,False,正常,1110,3
2024-04-03 23:06:00,2024-04-03 23:06:00,1,调架中,False,正常,1111,3
2024-04-03 23:07:00,2024-04-03 23:10:00,4,割煤高位,False,正常,1112,3
2024-04-03 23:11:00,2024-04-03 23:14:00,4,割煤中位,False,正常,1113,3
2024-04-03 23:15:00,2024-04-03 23:20:00,6,割煤高位,False,正常,1114,3
2024-04-03 23:21:00,2024-04-03 23:26:00,6,割煤中位,False,正常,1115,3
2024-04-03 23:27:00,2024-04-03 23:27:00,1,调架中,False,正常,1116,3
2024-04-03 23:28:00,2024-04-03 23:29:00,2,割煤中位,False,正常,1117,3
2024-04-03 23:30:00,2024-04-03 23:31:00,2,割煤高位,False,正常,1118,3
