段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-01 00:00:00,2024-04-01 00:01:00,2,停机,False,正常,0,1
2024-04-01 00:02:00,2024-04-01 00:07:00,6,待机,False,正常,1,1
2024-04-01 00:08:00,2024-04-01 00:55:00,48,停机,False,正常,2,1
2024-04-01 00:56:00,2024-04-01 01:00:00,5,重载牵引,False,正常,3,1
2024-04-01 01:01:00,2024-04-01 04:36:00,216,停机,True,异常持续段（>154min 阈值）,4,2
2024-04-01 04:37:00,2024-04-01 04:50:00,14,重载牵引,False,正常,5,3
2024-04-01 04:51:00,2024-04-01 04:51:00,1,待机,False,正常,6,3
2024-04-01 04:52:00,2024-04-01 04:52:00,1,重载牵引,False,正常,7,3
2024-04-01 04:53:00,2024-04-01 04:53:00,1,待机,False,正常,8,3
2024-04-01 04:54:00,2024-04-01 04:59:00,6,重载牵引,False,正常,9,3
2024-04-01 05:00:00,2024-04-01 05:00:00,1,待机,False,正常,10,3
2024-04-01 05:01:00,2024-04-01 05:01:00,1,重载牵引,False,正常,11,3
2024-04-01 05:02:00,2024-04-01 05:02:00,1,待机,False,正常,12,3
2024-04-01 05:03:00,2024-04-01 05:05:00,3,重载牵引,False,正常,13,3
2024-04-01 05:06:00,2024-04-01 05:08:00,3,待机,False,正常,14,3
2024-04-01 05:09:00,2024-04-01 05:10:00,2,重载牵引,False,正常,15,3
2024-04-01 05:11:00,2024-04-01 05:11:00,1,待机,False,正常,16,3
2024-04-01 05:12:00,2024-04-01 05:15:00,4,重载牵引,False,正常,17,3
2024-04-01 05:16:00,2024-04-01 05:16:00,1,待机,False,正常,18,3
2024-04-01 05:17:00,2024-04-01 05:17:00,1,停机,False,正常,19,3
2024-04-01 05:18:00,2024-04-01 05:22:00,5,重载牵引,False,正常,20,3
2024-04-01 05:23:00,2024-04-01 05:23:00,1,停机,False,正常,21,3
2024-04-01 05:24:00,2024-04-01 05:28:00,5,重载牵引,False,正常,22,3
2024-04-01 05:29:00,2024-04-01 05:29:00,1,停机,False,正常,23,3
2024-04-01 05:30:00,2024-04-01 05:43:00,14,重载牵引,False,正常,24,3
2024-04-01 05:44:00,2024-04-01 05:44:00,1,空载牵引,False,正常,25,3
2024-04-01 05:45:00,2024-04-01 05:57:00,13,重载牵引,False,正常,26,3
2024-04-01 05:58:00,2024-04-01 05:58:00,1,空载牵引,False,正常,27,3
2024-04-01 05:59:00,2024-04-01 06:07:00,9,重载牵引,False,正常,28,3
2024-04-01 06:08:00,2024-04-01 06:08:00,1,待机,False,正常,29,3
2024-04-01 06:09:00,2024-04-01 06:09:00,1,停机,False,正常,30,3
2024-04-01 06:10:00,2024-04-01 06:11:00,2,重载牵引,False,正常,31,3
2024-04-01 06:12:00,2024-04-01 06:12:00,1,待机,False,正常,32,3
2024-04-01 06:13:00,2024-04-01 06:14:00,2,停机,False,正常,33,3
2024-04-01 06:15:00,2024-04-01 06:16:00,2,重载牵引,False,正常,34,3
2024-04-01 06:17:00,2024-04-01 06:17:00,1,待机,False,正常,35,3
2024-04-01 06:18:00,2024-04-01 06:18:00,1,重载牵引,False,正常,36,3
2024-04-01 06:19:00,2024-04-01 06:19:00,1,待机,False,正常,37,3
2024-04-01 06:20:00,2024-04-01 06:30:00,11,重载牵引,False,正常,38,3
2024-04-01 06:31:00,2024-04-01 06:31:00,1,空载牵引,False,正常,39,3
2024-04-01 06:32:00,2024-04-01 06:32:00,1,停机,False,正常,40,3
2024-04-01 06:33:00,2024-04-01 06:33:00,1,待机,False,正常,41,3
2024-04-01 06:34:00,2024-04-01 06:34:00,1,重载牵引,False,正常,42,3
2024-04-01 06:35:00,2024-04-01 06:35:00,1,空载牵引,False,正常,43,3
2024-04-01 06:36:00,2024-04-01 06:37:00,2,待机,False,正常,44,3
2024-04-01 06:38:00,2024-04-01 06:40:00,3,重载牵引,False,正常,45,3
2024-04-01 06:41:00,2024-04-01 06:53:00,13,停机,False,正常,46,3
2024-04-01 06:54:00,2024-04-01 07:08:00,15,重载牵引,False,正常,47,3
2024-04-01 07:09:00,2024-04-01 07:24:00,16,停机,False,正常,48,3
2024-04-01 07:25:00,2024-04-01 07:26:00,2,重载牵引,False,正常,49,3
2024-04-01 07:27:00,2024-04-01 07:34:00,8,停机,False,正常,50,3
2024-04-01 07:35:00,2024-04-01 07:36:00,2,重载牵引,False,正常,51,3
2024-04-01 07:37:00,2024-04-01 07:41:00,5,停机,False,正常,52,3
2024-04-01 07:42:00,2024-04-01 07:44:00,3,重载牵引,False,正常,53,3
2024-04-01 07:45:00,2024-04-01 07:46:00,2,待机,False,正常,54,3
2024-04-01 07:47:00,2024-04-01 07:48:00,2,重载牵引,False,正常,55,3
2024-04-01 07:49:00,2024-04-01 07:51:00,3,停机,False,正常,56,3
2024-04-01 07:52:00,2024-04-01 07:53:00,2,重载牵引,False,正常,57,3
2024-04-01 07:54:00,2024-04-01 07:55:00,2,停机,False,正常,58,3
2024-04-01 07:56:00,2024-04-01 07:56:00,1,重载牵引,False,正常,59,3
2024-04-01 07:57:00,2024-04-01 07:57:00,1,待机,False,正常,60,3
2024-04-01 07:58:00,2024-04-01 07:59:00,2,重载牵引,False,正常,61,3
2024-04-01 08:00:00,2024-04-01 08:07:00,8,停机,False,正常,62,3
2024-04-01 08:08:00,2024-04-01 08:14:00,7,重载牵引,False,正常,63,3
2024-04-01 08:15:00,2024-04-01 08:16:00,2,待机,False,正常,64,3
2024-04-01 08:17:00,2024-04-01 08:17:00,1,重载牵引,False,正常,65,3
2024-04-01 08:18:00,2024-04-01 08:19:00,2,停机,False,正常,66,3
2024-04-01 08:20:00,2024-04-01 08:23:00,4,重载牵引,False,正常,67,3
2024-04-01 08:24:00,2024-04-01 08:24:00,1,待机,False,正常,68,3
2024-04-01 08:25:00,2024-04-01 08:25:00,1,重载牵引,False,正常,69,3
2024-04-01 08:26:00,2024-04-01 08:26:00,1,待机,False,正常,70,3
2024-04-01 08:27:00,2024-04-01 08:29:00,3,重载牵引,False,正常,71,3
2024-04-01 08:30:00,2024-04-01 08:48:00,19,停机,False,正常,72,3
2024-04-01 08:49:00,2024-04-01 08:49:00,1,重载牵引,False,正常,73,3
2024-04-01 08:50:00,2024-04-01 08:50:00,1,空载牵引,False,正常,74,3
2024-04-01 08:51:00,2024-04-01 09:06:00,16,重载牵引,False,正常,75,3
2024-04-01 09:07:00,2024-04-01 09:07:00,1,空载牵引,False,正常,76,3
2024-04-01 09:08:00,2024-04-01 09:08:00,1,重载牵引,False,正常,77,3
2024-04-01 09:09:00,2024-04-01 09:09:00,1,空载牵引,False,正常,78,3
2024-04-01 09:10:00,2024-04-01 09:10:00,1,重载牵引,False,正常,79,3
2024-04-01 09:11:00,2024-04-01 09:12:00,2,空载牵引,False,正常,80,3
2024-04-01 09:13:00,2024-04-01 09:14:00,2,重载牵引,False,正常,81,3
2024-04-01 09:15:00,2024-04-01 09:15:00,1,待机,False,正常,82,3
2024-04-01 09:16:00,2024-04-01 09:20:00,5,停机,False,正常,83,3
2024-04-01 09:21:00,2024-04-01 09:21:00,1,空载牵引,False,正常,84,3
2024-04-01 09:22:00,2024-04-01 09:40:00,19,停机,False,正常,85,3
2024-04-01 09:41:00,2024-04-01 09:41:00,1,待机,False,正常,86,3
2024-04-01 09:42:00,2024-04-01 09:42:00,1,停机,False,正常,87,3
2024-04-01 09:43:00,2024-04-01 11:22:00,100,待机,False,正常,88,3
2024-04-01 11:23:00,2024-04-01 11:24:00,2,停机,False,正常,89,3
2024-04-01 11:25:00,2024-04-01 11:25:00,1,重载牵引,False,正常,90,3
2024-04-01 11:26:00,2024-04-01 11:26:00,1,停机,False,正常,91,3
2024-04-01 11:27:00,2024-04-01 11:30:00,4,重载牵引,False,正常,92,3
2024-04-01 11:31:00,2024-04-01 11:35:00,5,停机,False,正常,93,3
2024-04-01 11:36:00,2024-04-01 11:37:00,2,重载牵引,False,正常,94,3
2024-04-01 11:38:00,2024-04-01 11:38:00,1,停机,False,正常,95,3
2024-04-01 11:39:00,2024-04-01 11:39:00,1,重载牵引,False,正常,96,3
2024-04-01 11:40:00,2024-04-01 11:44:00,5,停机,False,正常,97,3
2024-04-01 11:45:00,2024-04-01 11:59:00,15,待机,False,正常,98,3
2024-04-01 12:00:00,2024-04-01 14:07:00,128,停机,False,正常,99,3
2024-04-01 14:08:00,2024-04-01 14:08:00,1,待机,False,正常,100,3
2024-04-01 14:09:00,2024-04-01 14:12:00,4,停机,False,正常,101,3
2024-04-01 14:13:00,2024-04-01 15:07:00,55,待机,False,正常,102,3
2024-04-01 15:08:00,2024-04-01 15:08:00,1,停机,False,正常,103,3
2024-04-01 15:09:00,2024-04-01 15:09:00,1,重载牵引,False,正常,104,3
2024-04-01 15:10:00,2024-04-01 15:10:00,1,停机,False,正常,105,3
2024-04-01 15:11:00,2024-04-01 15:12:00,2,重载牵引,False,正常,106,3
2024-04-01 15:13:00,2024-04-01 15:13:00,1,待机,False,正常,107,3
2024-04-01 15:14:00,2024-04-01 15:38:00,25,停机,False,正常,108,3
2024-04-01 15:39:00,2024-04-01 15:39:00,1,待机,False,正常,109,3
2024-04-01 15:40:00,2024-04-01 15:44:00,5,重载牵引,False,正常,110,3
2024-04-01 15:45:00,2024-04-01 15:45:00,1,空载牵引,False,正常,111,3
2024-04-01 15:46:00,2024-04-01 15:46:00,1,重载牵引,False,正常,112,3
2024-04-01 15:47:00,2024-04-01 15:48:00,2,停机,False,正常,113,3
2024-04-01 15:49:00,2024-04-01 15:49:00,1,重载牵引,False,正常,114,3
2024-04-01 15:50:00,2024-04-01 15:50:00,1,待机,False,正常,115,3
2024-04-01 15:51:00,2024-04-01 15:52:00,2,重载牵引,False,正常,116,3
2024-04-01 15:53:00,2024-04-01 15:53:00,1,停机,False,正常,117,3
2024-04-01 15:54:00,2024-04-01 15:59:00,6,重载牵引,False,正常,118,3
2024-04-01 16:00:00,2024-04-01 16:03:00,4,停机,False,正常,119,3
2024-04-01 16:04:00,2024-04-01 16:10:00,7,重载牵引,False,正常,120,3
2024-04-01 16:11:00,2024-04-01 16:11:00,1,空载牵引,False,正常,121,3
2024-04-01 16:12:00,2024-04-01 16:15:00,4,重载牵引,False,正常,122,3
2024-04-01 16:16:00,2024-04-01 16:16:00,1,空载牵引,False,正常,123,3
2024-04-01 16:17:00,2024-04-01 16:25:00,9,重载牵引,False,正常,124,3
2024-04-01 16:26:00,2024-04-01 16:26:00,1,待机,False,正常,125,3
2024-04-01 16:27:00,2024-04-01 16:30:00,4,重载牵引,False,正常,126,3
2024-04-01 16:31:00,2024-04-01 16:31:00,1,空载牵引,False,正常,127,3
2024-04-01 16:32:00,2024-04-01 16:32:00,1,停机,False,正常,128,3
2024-04-01 16:33:00,2024-04-01 16:44:00,12,重载牵引,False,正常,129,3
2024-04-01 16:45:00,2024-04-01 16:55:00,11,停机,False,正常,130,3
2024-04-01 16:56:00,2024-04-01 17:22:00,27,重载牵引,False,正常,131,3
2024-04-01 17:23:00,2024-04-01 17:23:00,1,待机,False,正常,132,3
2024-04-01 17:24:00,2024-04-01 17:33:00,10,重载牵引,False,正常,133,3
2024-04-01 17:34:00,2024-04-01 17:51:00,18,停机,False,正常,134,3
2024-04-01 17:52:00,2024-04-01 18:17:00,26,重载牵引,False,正常,135,3
2024-04-01 18:18:00,2024-04-01 18:18:00,1,待机,False,正常,136,3
2024-04-01 18:19:00,2024-04-01 18:37:00,19,重载牵引,False,正常,137,3
2024-04-01 18:38:00,2024-04-01 18:38:00,1,待机,False,正常,138,3
2024-04-01 18:39:00,2024-04-01 18:40:00,2,重载牵引,False,正常,139,3
2024-04-01 18:41:00,2024-04-01 18:42:00,2,停机,False,正常,140,3
2024-04-01 18:43:00,2024-04-01 18:49:00,7,重载牵引,False,正常,141,3
2024-04-01 18:50:00,2024-04-01 18:51:00,2,停机,False,正常,142,3
2024-04-01 18:52:00,2024-04-01 18:53:00,2,重载牵引,False,正常,143,3
2024-04-01 18:54:00,2024-04-01 18:54:00,1,待机,False,正常,144,3
2024-04-01 18:55:00,2024-04-01 18:58:00,4,停机,False,正常,145,3
2024-04-01 18:59:00,2024-04-01 19:01:00,3,重载牵引,False,正常,146,3
2024-04-01 19:02:00,2024-04-01 19:02:00,1,停机,False,正常,147,3
2024-04-01 19:03:00,2024-04-01 19:03:00,1,待机,False,正常,148,3
2024-04-01 19:04:00,2024-04-01 19:06:00,3,重载牵引,False,正常,149,3
2024-04-01 19:07:00,2024-04-01 19:07:00,1,空载牵引,False,正常,150,3
2024-04-01 19:08:00,2024-04-01 19:17:00,10,停机,False,正常,151,3
2024-04-01 19:18:00,2024-04-01 19:22:00,5,重载牵引,False,正常,152,3
2024-04-01 19:23:00,2024-04-01 19:23:00,1,空载牵引,False,正常,153,3
2024-04-01 19:24:00,2024-04-01 19:27:00,4,重载牵引,False,正常,154,3
2024-04-01 19:28:00,2024-04-01 19:28:00,1,待机,False,正常,155,3
2024-04-01 19:29:00,2024-04-01 19:44:00,16,重载牵引,False,正常,156,3
2024-04-01 19:45:00,2024-04-01 19:45:00,1,待机,False,正常,157,3
2024-04-01 19:46:00,2024-04-01 19:49:00,4,重载牵引,False,正常,158,3
2024-04-01 19:50:00,2024-04-01 19:50:00,1,待机,False,正常,159,3
2024-04-01 19:51:00,2024-04-01 19:52:00,2,重载牵引,False,正常,160,3
2024-04-01 19:53:00,2024-04-01 19:53:00,1,待机,False,正常,161,3
2024-04-01 19:54:00,2024-04-01 19:59:00,6,重载牵引,False,正常,162,3
2024-04-01 20:00:00,2024-04-01 20:00:00,1,待机,False,正常,163,3
2024-04-01 20:01:00,2024-04-01 20:07:00,7,停机,False,正常,164,3
2024-04-01 20:08:00,2024-04-01 20:09:00,2,重载牵引,False,正常,165,3
2024-04-01 20:10:00,2024-04-01 20:21:00,12,停机,False,正常,166,3
2024-04-01 20:22:00,2024-04-01 20:31:00,10,重载牵引,False,正常,167,3
2024-04-01 20:32:00,2024-04-01 20:32:00,1,空载牵引,False,正常,168,3
2024-04-01 20:33:00,2024-04-01 20:33:00,1,待机,False,正常,169,3
2024-04-01 20:34:00,2024-04-01 20:35:00,2,重载牵引,False,正常,170,3
2024-04-01 20:36:00,2024-04-01 20:36:00,1,空载牵引,False,正常,171,3
2024-04-01 20:37:00,2024-04-01 20:39:00,3,重载牵引,False,正常,172,3
2024-04-01 20:40:00,2024-04-01 20:40:00,1,待机,False,正常,173,3
2024-04-01 20:41:00,2024-04-01 20:42:00,2,重载牵引,False,正常,174,3
2024-04-01 20:43:00,2024-04-01 20:43:00,1,空载牵引,False,正常,175,3
2024-04-01 20:44:00,2024-04-01 20:47:00,4,重载牵引,False,正常,176,3
2024-04-01 20:48:00,2024-04-01 20:48:00,1,停机,False,正常,177,3
2024-04-01 20:49:00,2024-04-01 20:50:00,2,重载牵引,False,正常,178,3
2024-04-01 20:51:00,2024-04-01 20:52:00,2,停机,False,正常,179,3
2024-04-01 20:53:00,2024-04-01 20:54:00,2,重载牵引,False,正常,180,3
2024-04-01 20:55:00,2024-04-01 20:55:00,1,待机,False,正常,181,3
2024-04-01 20:56:00,2024-04-01 20:56:00,1,重载牵引,False,正常,182,3
2024-04-01 20:57:00,2024-04-01 20:57:00,1,待机,False,正常,183,3
2024-04-01 20:58:00,2024-04-01 21:07:00,10,重载牵引,False,正常,184,3
2024-04-01 21:08:00,2024-04-01 21:08:00,1,待机,False,正常,185,3
2024-04-01 21:09:00,2024-04-01 21:18:00,10,重载牵引,False,正常,186,3
2024-04-01 21:19:00,2024-04-01 21:25:00,7,停机,False,正常,187,3
2024-04-01 21:26:00,2024-04-01 21:27:00,2,重载牵引,False,正常,188,3
2024-04-01 21:28:00,2024-04-01 21:28:00,1,待机,False,正常,189,3
2024-04-01 21:29:00,2024-04-01 21:29:00,1,重载牵引,False,正常,190,3
2024-04-01 21:30:00,2024-04-01 21:31:00,2,待机,False,正常,191,3
2024-04-01 21:32:00,2024-04-01 21:32:00,1,停机,False,正常,192,3
2024-04-01 21:33:00,2024-04-01 21:34:00,2,重载牵引,False,正常,193,3
2024-04-01 21:35:00,2024-04-01 21:35:00,1,待机,False,正常,194,3
2024-04-01 21:36:00,2024-04-01 22:00:00,25,停机,False,正常,195,3
2024-04-01 22:01:00,2024-04-01 22:12:00,12,重载牵引,False,正常,196,3
2024-04-01 22:13:00,2024-04-01 22:13:00,1,待机,False,正常,197,3
2024-04-01 22:14:00,2024-04-01 22:14:00,1,重载牵引,False,正常,198,3
2024-04-01 22:15:00,2024-04-01 22:15:00,1,待机,False,正常,199,3
2024-04-01 22:16:00,2024-04-01 22:19:00,4,重载牵引,False,正常,200,3
2024-04-01 22:20:00,2024-04-01 22:20:00,1,待机,False,正常,201,3
2024-04-01 22:21:00,2024-04-01 22:26:00,6,重载牵引,False,正常,202,3
2024-04-01 22:27:00,2024-04-01 22:29:00,3,停机,False,正常,203,3
2024-04-01 22:30:00,2024-04-01 22:30:00,1,待机,False,正常,204,3
2024-04-01 22:31:00,2024-04-01 22:36:00,6,重载牵引,False,正常,205,3
2024-04-01 22:37:00,2024-04-01 22:37:00,1,空载牵引,False,正常,206,3
2024-04-01 22:38:00,2024-04-01 22:39:00,2,停机,False,正常,207,3
2024-04-01 22:40:00,2024-04-01 22:41:00,2,待机,False,正常,208,3
2024-04-01 22:42:00,2024-04-01 22:45:00,4,重载牵引,False,正常,209,3
2024-04-01 22:46:00,2024-04-01 22:46:00,1,待机,False,正常,210,3
2024-04-01 22:47:00,2024-04-01 22:48:00,2,重载牵引,False,正常,211,3
2024-04-01 22:49:00,2024-04-01 22:49:00,1,待机,False,正常,212,3
2024-04-01 22:50:00,2024-04-01 22:50:00,1,停机,False,正常,213,3
2024-04-01 22:51:00,2024-04-01 22:54:00,4,重载牵引,False,正常,214,3
2024-04-01 22:55:00,2024-04-01 22:55:00,1,待机,False,正常,215,3
2024-04-01 22:56:00,2024-04-01 22:57:00,2,重载牵引,False,正常,216,3
2024-04-01 22:58:00,2024-04-01 22:58:00,1,停机,False,正常,217,3
2024-04-01 22:59:00,2024-04-01 23:23:00,25,重载牵引,False,正常,218,3
2024-04-01 23:24:00,2024-04-01 23:25:00,2,停机,False,正常,219,3
2024-04-01 23:26:00,2024-04-01 23:32:00,7,重载牵引,False,正常,220,3
2024-04-01 23:33:00,2024-04-01 23:33:00,1,停机,False,正常,221,3
2024-04-01 23:34:00,2024-04-01 23:36:00,3,重载牵引,False,正常,222,3
2024-04-01 23:37:00,2024-04-01 23:37:00,1,待机,False,正常,223,3
2024-04-01 23:38:00,2024-04-01 23:43:00,6,重载牵引,False,正常,224,3
2024-04-01 23:44:00,2024-04-01 23:46:00,3,停机,False,正常,225,3
2024-04-01 23:47:00,2024-04-01 23:48:00,2,重载牵引,False,正常,226,3
2024-04-01 23:49:00,2024-04-01 23:49:00,1,空载牵引,False,正常,227,3
2024-04-01 23:50:00,2024-04-01 23:58:00,9,重载牵引,False,正常,228,3
2024-04-01 23:59:00,2024-04-01 23:59:00,1,待机,False,正常,229,3
2024-04-02 00:00:00,2024-04-02 00:27:00,28,重载牵引,False,正常,230,3
2024-04-02 00:28:00,2024-04-02 00:28:00,1,待机,False,正常,231,3
2024-04-02 00:29:00,2024-04-02 00:30:00,2,停机,False,正常,232,3
2024-04-02 00:31:00,2024-04-02 00:39:00,9,重载牵引,False,正常,233,3
2024-04-02 00:40:00,2024-04-02 00:40:00,1,待机,False,正常,234,3
2024-04-02 00:41:00,2024-04-02 00:42:00,2,停机,False,正常,235,3
2024-04-02 00:43:00,2024-04-02 00:46:00,4,重载牵引,False,正常,236,3
2024-04-02 00:47:00,2024-04-02 00:47:00,1,停机,False,正常,237,3
2024-04-02 00:48:00,2024-04-02 00:49:00,2,重载牵引,False,正常,238,3
2024-04-02 00:50:00,2024-04-02 00:52:00,3,停机,False,正常,239,3
2024-04-02 00:53:00,2024-04-02 00:54:00,2,重载牵引,False,正常,240,3
2024-04-02 00:55:00,2024-04-02 00:58:00,4,停机,False,正常,241,3
2024-04-02 00:59:00,2024-04-02 01:12:00,14,重载牵引,False,正常,242,3
2024-04-02 01:13:00,2024-04-02 01:13:00,1,停机,False,正常,243,3
2024-04-02 01:14:00,2024-04-02 01:14:00,1,重载牵引,False,正常,244,3
2024-04-02 01:15:00,2024-04-02 01:24:00,10,停机,False,正常,245,3
2024-04-02 01:25:00,2024-04-02 01:29:00,5,重载牵引,False,正常,246,3
2024-04-02 01:30:00,2024-04-02 01:30:00,1,停机,False,正常,247,3
2024-04-02 01:31:00,2024-04-02 01:33:00,3,重载牵引,False,正常,248,3
2024-04-02 01:34:00,2024-04-02 01:34:00,1,待机,False,正常,249,3
2024-04-02 01:35:00,2024-04-02 02:19:00,45,重载牵引,False,正常,250,3
2024-04-02 02:20:00,2024-04-02 02:20:00,1,待机,False,正常,251,3
2024-04-02 02:21:00,2024-04-02 02:22:00,2,重载牵引,False,正常,252,3
2024-04-02 02:23:00,2024-04-02 02:23:00,1,待机,False,正常,253,3
2024-04-02 02:24:00,2024-04-02 02:24:00,1,重载牵引,False,正常,254,3
2024-04-02 02:25:00,2024-04-02 02:25:00,1,待机,False,正常,255,3
2024-04-02 02:26:00,2024-04-02 02:31:00,6,重载牵引,False,正常,256,3
2024-04-02 02:32:00,2024-04-02 02:32:00,1,待机,False,正常,257,3
2024-04-02 02:33:00,2024-04-02 02:39:00,7,重载牵引,False,正常,258,3
2024-04-02 02:40:00,2024-04-02 02:40:00,1,待机,False,正常,259,3
2024-04-02 02:41:00,2024-04-02 02:42:00,2,重载牵引,False,正常,260,3
2024-04-02 02:43:00,2024-04-02 02:43:00,1,待机,False,正常,261,3
2024-04-02 02:44:00,2024-04-02 02:45:00,2,重载牵引,False,正常,262,3
2024-04-02 02:46:00,2024-04-02 02:46:00,1,停机,False,正常,263,3
2024-04-02 02:47:00,2024-04-02 02:47:00,1,待机,False,正常,264,3
2024-04-02 02:48:00,2024-04-02 02:54:00,7,重载牵引,False,正常,265,3
2024-04-02 02:55:00,2024-04-02 02:55:00,1,待机,False,正常,266,3
2024-04-02 02:56:00,2024-04-02 02:56:00,1,空载牵引,False,正常,267,3
2024-04-02 02:57:00,2024-04-02 02:58:00,2,重载牵引,False,正常,268,3
2024-04-02 02:59:00,2024-04-02 02:59:00,1,空载牵引,False,正常,269,3
2024-04-02 03:00:00,2024-04-02 03:05:00,6,重载牵引,False,正常,270,3
2024-04-02 03:06:00,2024-04-02 03:09:00,4,待机,False,正常,271,3
2024-04-02 03:10:00,2024-04-02 03:33:00,24,停机,False,正常,272,3
2024-04-02 03:34:00,2024-04-02 03:35:00,2,待机,False,正常,273,3
2024-04-02 03:36:00,2024-04-02 03:40:00,5,重载牵引,False,正常,274,3
2024-04-02 03:41:00,2024-04-02 03:45:00,5,停机,False,正常,275,3
2024-04-02 03:46:00,2024-04-02 04:01:00,16,重载牵引,False,正常,276,3
2024-04-02 04:02:00,2024-04-02 04:02:00,1,待机,False,正常,277,3
2024-04-02 04:03:00,2024-04-02 04:05:00,3,重载牵引,False,正常,278,3
2024-04-02 04:06:00,2024-04-02 04:06:00,1,待机,False,正常,279,3
2024-04-02 04:07:00,2024-04-02 04:07:00,1,重载牵引,False,正常,280,3
2024-04-02 04:08:00,2024-04-02 04:08:00,1,停机,False,正常,281,3
2024-04-02 04:09:00,2024-04-02 04:47:00,39,重载牵引,False,正常,282,3
2024-04-02 04:48:00,2024-04-02 04:48:00,1,待机,False,正常,283,3
2024-04-02 04:49:00,2024-04-02 04:49:00,1,重载牵引,False,正常,284,3
2024-04-02 04:50:00,2024-04-02 04:54:00,5,停机,False,正常,285,3
2024-04-02 04:55:00,2024-04-02 05:00:00,6,重载牵引,False,正常,286,3
2024-04-02 05:01:00,2024-04-02 05:01:00,1,停机,False,正常,287,3
2024-04-02 05:02:00,2024-04-02 05:04:00,3,重载牵引,False,正常,288,3
2024-04-02 05:05:00,2024-04-02 05:05:00,1,待机,False,正常,289,3
2024-04-02 05:06:00,2024-04-02 05:06:00,1,重载牵引,False,正常,290,3
2024-04-02 05:07:00,2024-04-02 05:08:00,2,待机,False,正常,291,3
2024-04-02 05:09:00,2024-04-02 05:11:00,3,重载牵引,False,正常,292,3
2024-04-02 05:12:00,2024-04-02 05:12:00,1,空载牵引,False,正常,293,3
2024-04-02 05:13:00,2024-04-02 05:15:00,3,重载牵引,False,正常,294,3
2024-04-02 05:16:00,2024-04-02 05:16:00,1,待机,False,正常,295,3
2024-04-02 05:17:00,2024-04-02 05:20:00,4,重载牵引,False,正常,296,3
2024-04-02 05:21:00,2024-04-02 05:21:00,1,待机,False,正常,297,3
2024-04-02 05:22:00,2024-04-02 05:25:00,4,重载牵引,False,正常,298,3
2024-04-02 05:26:00,2024-04-02 05:26:00,1,空载牵引,False,正常,299,3
2024-04-02 05:27:00,2024-04-02 05:31:00,5,重载牵引,False,正常,300,3
2024-04-02 05:32:00,2024-04-02 05:32:00,1,空载牵引,False,正常,301,3
2024-04-02 05:33:00,2024-04-02 05:33:00,1,重载牵引,False,正常,302,3
2024-04-02 05:34:00,2024-04-02 05:35:00,2,待机,False,正常,303,3
2024-04-02 05:36:00,2024-04-02 05:37:00,2,重载牵引,False,正常,304,3
2024-04-02 05:38:00,2024-04-02 05:38:00,1,待机,False,正常,305,3
2024-04-02 05:39:00,2024-04-02 05:39:00,1,空载牵引,False,正常,306,3
2024-04-02 05:40:00,2024-04-02 05:43:00,4,停机,False,正常,307,3
2024-04-02 05:44:00,2024-04-02 05:44:00,1,待机,False,正常,308,3
2024-04-02 05:45:00,2024-04-02 05:56:00,12,重载牵引,False,正常,309,3
2024-04-02 05:57:00,2024-04-02 05:57:00,1,待机,False,正常,310,3
2024-04-02 05:58:00,2024-04-02 06:00:00,3,停机,False,正常,311,3
2024-04-02 06:01:00,2024-04-02 06:04:00,4,重载牵引,False,正常,312,3
2024-04-02 06:05:00,2024-04-02 06:05:00,1,待机,False,正常,313,3
2024-04-02 06:06:00,2024-04-02 06:14:00,9,重载牵引,False,正常,314,3
2024-04-02 06:15:00,2024-04-02 06:15:00,1,待机,False,正常,315,3
2024-04-02 06:16:00,2024-04-02 06:16:00,1,重载牵引,False,正常,316,3
2024-04-02 06:17:00,2024-04-02 06:17:00,1,停机,False,正常,317,3
2024-04-02 06:18:00,2024-04-02 06:25:00,8,重载牵引,False,正常,318,3
2024-04-02 06:26:00,2024-04-02 06:26:00,1,待机,False,正常,319,3
2024-04-02 06:27:00,2024-04-02 06:39:00,13,停机,False,正常,320,3
2024-04-02 06:40:00,2024-04-02 06:46:00,7,重载牵引,False,正常,321,3
2024-04-02 06:47:00,2024-04-02 06:47:00,1,停机,False,正常,322,3
2024-04-02 06:48:00,2024-04-02 06:52:00,5,重载牵引,False,正常,323,3
2024-04-02 06:53:00,2024-04-02 06:53:00,1,停机,False,正常,324,3
2024-04-02 06:54:00,2024-04-02 06:56:00,3,重载牵引,False,正常,325,3
2024-04-02 06:57:00,2024-04-02 06:57:00,1,空载牵引,False,正常,326,3
2024-04-02 06:58:00,2024-04-02 07:08:00,11,重载牵引,False,正常,327,3
2024-04-02 07:09:00,2024-04-02 07:09:00,1,待机,False,正常,328,3
2024-04-02 07:10:00,2024-04-02 07:11:00,2,重载牵引,False,正常,329,3
2024-04-02 07:12:00,2024-04-02 07:12:00,1,待机,False,正常,330,3
2024-04-02 07:13:00,2024-04-02 07:19:00,7,重载牵引,False,正常,331,3
2024-04-02 07:20:00,2024-04-02 07:20:00,1,待机,False,正常,332,3
2024-04-02 07:21:00,2024-04-02 07:21:00,1,空载牵引,False,正常,333,3
2024-04-02 07:22:00,2024-04-02 07:22:00,1,重载牵引,False,正常,334,3
