段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-02 17:07:00,2024-04-02 17:59:00,53,停机,False,正常,132,5
2024-04-02 18:00:00,2024-04-02 18:04:00,5,空载运行,False,正常,133,5
2024-04-02 18:05:00,2024-04-02 18:05:00,1,带载运行,False,正常,134,5
2024-04-02 18:06:00,2024-04-02 18:16:00,11,空载运行,False,正常,135,5
2024-04-02 18:17:00,2024-04-02 18:32:00,16,停机,False,正常,136,5
2024-04-02 18:33:00,2024-04-02 18:42:00,10,空载运行,False,正常,137,5
2024-04-02 18:43:00,2024-04-02 20:14:00,92,停机,False,正常,138,5
2024-04-02 20:15:00,2024-04-02 20:15:00,1,空载运行,False,正常,139,5
2024-04-02 20:16:00,2024-04-02 20:54:00,39,停机,False,正常,140,5
2024-04-02 20:55:00,2024-04-02 21:00:00,6,空载运行,False,正常,141,5
2024-04-02 21:01:00,2024-04-02 21:01:00,1,停机,False,正常,142,5
2024-04-02 21:02:00,2024-04-02 21:02:00,1,空载运行,False,正常,143,5
2024-04-02 21:03:00,2024-04-02 22:16:00,74,停机,False,正常,144,5
2024-04-02 22:17:00,2024-04-02 22:25:00,9,空载运行,False,正常,145,5
2024-04-02 22:26:00,2024-04-02 22:27:00,2,停机,False,正常,146,5
2024-04-02 22:28:00,2024-04-02 22:29:00,2,空载运行,False,正常,147,5
2024-04-02 22:30:00,2024-04-02 22:30:00,1,带载运行,False,正常,148,5
2024-04-02 22:31:00,2024-04-02 22:32:00,2,空载运行,False,正常,149,5
2024-04-02 22:33:00,2024-04-02 22:40:00,8,停机,False,正常,150,5
2024-04-02 22:41:00,2024-04-02 22:41:00,1,空载运行,False,正常,151,5
2024-04-02 22:42:00,2024-04-02 22:50:00,9,停机,False,正常,152,5
2024-04-02 22:51:00,2024-04-02 22:51:00,1,空载运行,False,正常,153,5
2024-04-02 22:52:00,2024-04-02 23:38:00,47,停机,False,正常,154,5
2024-04-02 23:39:00,2024-04-02 23:40:00,2,空载运行,False,正常,155,5
2024-04-02 23:41:00,2024-04-03 00:52:00,72,停机,False,正常,156,5
2024-04-03 00:53:00,2024-04-03 00:58:00,6,空载运行,False,正常,157,5
2024-04-03 00:59:00,2024-04-03 01:03:00,5,停机,False,正常,158,5
2024-04-03 01:04:00,2024-04-03 01:20:00,17,空载运行,False,正常,159,5
2024-04-03 01:21:00,2024-04-03 01:21:00,1,停机,False,正常,160,5
2024-04-03 01:22:00,2024-04-03 01:40:00,19,空载运行,False,正常,161,5
2024-04-03 01:41:00,2024-04-03 01:41:00,1,停机,False,正常,162,5
2024-04-03 01:42:00,2024-04-03 01:57:00,16,空载运行,False,正常,163,5
2024-04-03 01:58:00,2024-04-03 02:56:00,59,停机,False,正常,164,5
2024-04-03 02:57:00,2024-04-03 03:08:00,12,空载运行,False,正常,165,5
2024-04-03 03:09:00,2024-04-03 04:07:00,59,停机,False,正常,166,5
2024-04-03 04:08:00,2024-04-03 04:08:00,1,空载运行,False,正常,167,5
2024-04-03 04:09:00,2024-04-03 04:21:00,13,停机,False,正常,168,5
2024-04-03 04:22:00,2024-04-03 04:24:00,3,空载运行,False,正常,169,5
2024-04-03 04:25:00,2024-04-03 04:25:00,1,停机,False,正常,170,5
2024-04-03 04:26:00,2024-04-03 04:56:00,31,空载运行,False,正常,171,5
2024-04-03 04:57:00,2024-04-03 05:00:00,4,停机,False,正常,172,5
2024-04-03 05:01:00,2024-04-03 05:15:00,15,空载运行,False,正常,173,5
2024-04-03 05:16:00,2024-04-03 06:11:00,56,停机,False,正常,174,5
2024-04-03 06:12:00,2024-04-03 06:12:00,1,空载运行,False,正常,175,5
2024-04-03 06:13:00,2024-04-03 07:35:00,83,停机,False,正常,176,5
2024-04-03 07:36:00,2024-04-03 07:38:00,3,空载运行,False,正常,177,5
2024-04-03 07:39:00,2024-04-03 07:45:00,7,停机,False,正常,178,5
2024-04-03 07:46:00,2024-04-03 07:47:00,2,空载运行,False,正常,179,5
2024-04-03 07:48:00,2024-04-03 07:49:00,2,停机,False,正常,180,5
2024-04-03 07:50:00,2024-04-03 07:51:00,2,空载运行,False,正常,181,5
2024-04-03 07:52:00,2024-04-03 07:52:00,1,停机,False,正常,182,5
2024-04-03 07:53:00,2024-04-03 07:53:00,1,空载运行,False,正常,183,5
2024-04-03 07:54:00,2024-04-03 07:54:00,1,停机,False,正常,184,5
2024-04-03 07:55:00,2024-04-03 08:27:00,33,空载运行,False,正常,185,5
2024-04-03 08:28:00,2024-04-03 09:28:00,61,停机,False,正常,186,5
2024-04-03 09:29:00,2024-04-03 09:29:00,1,空载运行,False,正常,187,5
2024-04-03 09:30:00,2024-04-03 09:46:00,17,停机,False,正常,188,5
2024-04-03 09:47:00,2024-04-03 09:54:00,8,空载运行,False,正常,189,5
