段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-02 21:58:00,2024-04-02 21:58:00,1,停机,False,正常,162,1
2024-04-02 21:59:00,2024-04-02 22:00:00,2,带载运行,False,正常,163,1
2024-04-02 22:01:00,2024-04-02 22:13:00,13,停机,False,正常,164,1
2024-04-02 22:14:00,2024-04-02 23:31:00,78,带载运行,False,正常,165,1
2024-04-02 23:32:00,2024-04-02 23:35:00,4,停机,False,正常,166,1
2024-04-02 23:36:00,2024-04-02 23:42:00,7,带载运行,False,正常,167,1
2024-04-02 23:43:00,2024-04-02 23:44:00,2,停机,False,正常,168,1
2024-04-02 23:45:00,2024-04-03 03:35:00,231,带载运行,False,正常,169,1
2024-04-03 03:36:00,2024-04-03 03:37:00,2,停机,False,正常,170,1
2024-04-03 03:38:00,2024-04-03 08:25:00,288,带载运行,False,正常,171,1
2024-04-03 08:26:00,2024-04-03 08:30:00,5,停机,False,正常,172,1
2024-04-03 08:31:00,2024-04-03 08:31:00,1,空载运行,False,正常,173,1
2024-04-03 08:32:00,2024-04-03 09:54:00,83,带载运行,False,正常,174,1
2024-04-03 09:55:00,2024-04-03 10:15:00,21,停机,False,正常,175,1
2024-04-03 10:16:00,2024-04-03 10:16:00,1,空载运行,False,正常,176,1
2024-04-03 10:17:00,2024-04-03 10:25:00,9,带载运行,False,正常,177,1
2024-04-03 10:26:00,2024-04-03 10:36:00,11,停机,False,正常,178,1
2024-04-03 10:37:00,2024-04-03 10:40:00,4,带载运行,False,正常,179,1
2024-04-03 10:41:00,2024-04-03 10:43:00,3,停机,False,正常,180,1
2024-04-03 10:44:00,2024-04-03 10:44:00,1,带载运行,False,正常,181,1
2024-04-03 10:45:00,2024-04-03 10:47:00,3,停机,False,正常,182,1
2024-04-03 10:48:00,2024-04-03 10:56:00,9,带载运行,False,正常,183,1
2024-04-03 10:57:00,2024-04-03 11:16:00,20,停机,False,正常,184,1
